25-08-05 14:34:48.027 - INFO: ----------------------------------------------------
25-08-05 14:34:48.027 - INFO: ==> Resuming Training with learning rate:0.0003
25-08-05 14:34:48.027 - INFO: ----------------------------------------------------
25-08-05 14:44:44.832 - INFO: 0001 00104 diff=0.024540, exp_diff=0.024048, Loss_Reg=0.024540, Lambda=0.06666666666666667, Loss_Rev=0.217885, Loss_All=0.242425, Time=5.4003
25-08-05 14:44:50.281 - INFO: 0001 00105 diff=0.020143, exp_diff=0.019803, Loss_Reg=0.020143, Lambda=0.06666666666666667, Loss_Rev=0.179231, Loss_All=0.199373, Time=5.4482
25-08-05 14:44:55.692 - INFO: 0001 00106 diff=0.018081, exp_diff=0.017759, Loss_Reg=0.018081, Lambda=0.06666666666666667, Loss_Rev=0.160781, Loss_All=0.178862, Time=5.4101
25-08-05 14:45:01.079 - INFO: 0001 00107 diff=0.029305, exp_diff=0.028172, Loss_Reg=0.029305, Lambda=0.06666666666666667, Loss_Rev=0.256891, Loss_All=0.286197, Time=5.3871
25-08-05 14:45:06.512 - INFO: 0001 00108 diff=0.024929, exp_diff=0.024200, Loss_Reg=0.024929, Lambda=0.06666666666666667, Loss_Rev=0.219953, Loss_All=0.244882, Time=5.4317
25-08-05 14:45:11.985 - INFO: 0001 00109 diff=0.036107, exp_diff=0.035665, Loss_Reg=0.036107, Lambda=0.06666666666666667, Loss_Rev=0.322289, Loss_All=0.358396, Time=5.4722
25-08-05 14:45:19.649 - INFO: 0001 00110 diff=0.027209, exp_diff=0.026389, Loss_Reg=0.027209, Lambda=0.06666666666666667, Loss_Rev=0.239923, Loss_All=0.267132, Time=7.6635
25-08-05 14:45:25.084 - INFO: 0001 00111 diff=0.032236, exp_diff=0.030897, Loss_Reg=0.032236, Lambda=0.06666666666666667, Loss_Rev=0.282015, Loss_All=0.314250, Time=5.4347
25-08-05 14:45:30.513 - INFO: 0001 00112 diff=0.013400, exp_diff=0.012943, Loss_Reg=0.013400, Lambda=0.06666666666666667, Loss_Rev=0.117830, Loss_All=0.131229, Time=5.4280
25-08-05 14:45:35.954 - INFO: 0001 00113 diff=0.027441, exp_diff=0.026805, Loss_Reg=0.027441, Lambda=0.06666666666666667, Loss_Rev=0.243121, Loss_All=0.270562, Time=5.4406
25-08-05 14:45:41.391 - INFO: 0001 00114 diff=0.014421, exp_diff=0.013948, Loss_Reg=0.014421, Lambda=0.06666666666666667, Loss_Rev=0.126926, Loss_All=0.141348, Time=5.4363
25-08-05 14:45:46.781 - INFO: 0001 00115 diff=0.024373, exp_diff=0.023340, Loss_Reg=0.024373, Lambda=0.06666666666666667, Loss_Rev=0.213098, Loss_All=0.237471, Time=5.3893
25-08-05 14:45:52.204 - INFO: 0001 00116 diff=0.019353, exp_diff=0.018763, Loss_Reg=0.019353, Lambda=0.06666666666666667, Loss_Rev=0.170611, Loss_All=0.189964, Time=5.4223
25-08-05 14:45:57.609 - INFO: 0001 00117 diff=0.020787, exp_diff=0.019802, Loss_Reg=0.020787, Lambda=0.06666666666666667, Loss_Rev=0.181115, Loss_All=0.201901, Time=5.4038
25-08-05 14:46:03.063 - INFO: 0001 00118 diff=0.036266, exp_diff=0.034785, Loss_Reg=0.036266, Lambda=0.06666666666666667, Loss_Rev=0.317432, Loss_All=0.353698, Time=5.4533
25-08-05 14:46:08.539 - INFO: 0001 00119 diff=0.028602, exp_diff=0.026931, Loss_Reg=0.028602, Lambda=0.06666666666666667, Loss_Rev=0.247292, Loss_All=0.275894, Time=5.4749
25-08-05 14:46:16.076 - INFO: 0001 00120 diff=0.020197, exp_diff=0.019510, Loss_Reg=0.020197, Lambda=0.06666666666666667, Loss_Rev=0.177613, Loss_All=0.197810, Time=7.5364
25-08-05 14:46:21.512 - INFO: 0001 00121 diff=0.025576, exp_diff=0.024902, Loss_Reg=0.025576, Lambda=0.06666666666666667, Loss_Rev=0.226097, Loss_All=0.251673, Time=5.4348
25-08-05 14:46:26.929 - INFO: 0001 00122 diff=0.036776, exp_diff=0.035588, Loss_Reg=0.036776, Lambda=0.06666666666666667, Loss_Rev=0.323785, Loss_All=0.360561, Time=5.4165
25-08-05 14:46:32.353 - INFO: 0001 00123 diff=0.020809, exp_diff=0.019898, Loss_Reg=0.020809, Lambda=0.06666666666666667, Loss_Rev=0.181763, Loss_All=0.202573, Time=5.4233
25-08-05 14:46:37.781 - INFO: 0001 00124 diff=0.025887, exp_diff=0.024513, Loss_Reg=0.025887, Lambda=0.06666666666666667, Loss_Rev=0.224658, Loss_All=0.250545, Time=5.4280
25-08-05 14:46:43.153 - INFO: 0001 00125 diff=0.020963, exp_diff=0.019925, Loss_Reg=0.020963, Lambda=0.06666666666666667, Loss_Rev=0.182379, Loss_All=0.203342, Time=5.3710
25-08-05 14:46:48.586 - INFO: 0001 00126 diff=0.015167, exp_diff=0.014621, Loss_Reg=0.015167, Lambda=0.06666666666666667, Loss_Rev=0.133193, Loss_All=0.148361, Time=5.4319
25-08-05 14:46:53.986 - INFO: 0001 00127 diff=0.023242, exp_diff=0.022647, Loss_Reg=0.023242, Lambda=0.06666666666666667, Loss_Rev=0.205576, Loss_All=0.228818, Time=5.3999
